nome,UF,partido,votos,total_despesa,quantidade_doadores,quantidade_despesas,recursos_de_pessoas_juridicas,recursos_de_partidos,recursos_de_pessoas_físicas,recursos_proprios,idade,sexo,grau,prop_doacoes_pj,prop_doacoes_pf,prop_doacoes_partido,prop_recursos_proprios,total_votos_uf,votos_prop
ALEXANDRE RUFINO DE LIMA,SP,PMDB,1046,111543.7,26,42,28e3,2246.1,69543.83,0,40,MASCULINO,SUPERIOR INCOMPLETO,0.25102269334798827,0.6234671254405224,0.02013650255460416,0,31998432,3.268910176598653e-5
VERÔNICA VIANA DE SOUSA,PI,PSTU,1447,2757,3,4,0,2600,102,60,24,FEMININO,SUPERIOR INCOMPLETO,0,0.036996735582154515,0.9430540442509975,0.02176278563656148,2345694,6.168750058618047e-4
JOSÉ DA PAIXÃO REIS DUALIBI,RJ,PRP,163,3137.5,2,7,0,0,0,160,71,MASCULINO,ENSINO MÉDIO COMPLETO,0,0,0,0.05099601593625498,12141145,1.3425422396322588e-5
EVERTON DA CONCEIÇÃO GOMES,RJ,PDT,5011,126183.7,13,60,0,25e3,9710.6,0,34,MASCULINO,SUPERIOR COMPLETO,0,0.07695605692335857,0.1981238464239042,0,12141145,4.127287829936962e-4
WALNEY DA ROCHA CARVALHO,RJ,PTB,43656,1437890.9,46,703,35e4,596400,343731.25,46005.51,55,MASCULINO,ENSINO MÉDIO COMPLETO,0.24341206971961504,0.23905238568517265,0.414774166802224,0.03199513259316128,12141145,0.0035957069946862506
YURI BITTENCOURT NEVES,BA,DEM,1930,2040,2,3,0,1580,0,460,40,MASCULINO,SUPERIOR COMPLETO,0,0,0.7745098039215687,0.22549019607843138,10185417,1.8948659637597556e-4
AUGUSTO SILVEIRA DE CARVALHO,DF,SD,39461,478910.9,26,318,259680.09,15e4,58600,11500,61,MASCULINO,SUPERIOR COMPLETO,0.5422304858795237,0.12236096526514639,0.313210661941501,0.024012817415515076,1897677,0.020794371223343065
MILENE DAS GRAÇAS GANDRA,MG,PPL,187,1300,3,3,0,0,800,0,56,FEMININO,SUPERIOR COMPLETO,0,0.6153846153846154,0,0,15248681,1.2263355761721292e-5
FRANKLIN DE ALMEIDA PALMEIRA,RJ,PDT,630,10687.5,2,8,0,0,0,0,67,MASCULINO,SUPERIOR COMPLETO,0,0,0,0,12141145,5.1889669384559694e-5
CAMILO SOBREIRA DUARTE FILHO,PB,PCO,699,1800,3,6,0,0,800,1e3,31,MASCULINO,SUPERIOR INCOMPLETO,0,0.4444444444444444,0,0.5555555555555556,2835882,2.4648416259914904e-4
LUIZ GUILHERME LOPES DE MELO E SILVA,PA,PRP,1389,6885.38,6,18,0,0,5725,0,55,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.8314719013329692,0,0,5188450,2.677100097331573e-4
JULIANA RADAELLI SCARAVONATTO,RS,PMDB,2438,3527,3,15,0,2803,724,0,43,FEMININO,SUPERIOR INCOMPLETO,0,0.2052736036291466,0.7947263963708534,0,8392033,2.905136335855686e-4
ANDRÉ MARTINS MACHADO,SP,PV,251,6825,1,1,0,6825,0,0,57,MASCULINO,ENSINO MÉDIO COMPLETO,0,0,1,0,31998432,7.844134362583767e-6
DÉCIO NERY DE LIMA,SC,PT,112366,1985544.91,91,879,252802,1514750,198816.77,2e3,54,MASCULINO,SUPERIOR COMPLETO,0.12732121984589106,0.10013209421689687,0.762888813227599,0.0010072801627035472,4859324,0.02312379252752029
ALAERSON CHAVES DA SILVA,MG,PSB,2006,10791.1,3,15,0,7500,0,0,44,MASCULINO,SUPERIOR COMPLETO,0,0,0.6950171900918349,0,15248681,1.3155236180755568e-4
CARLOS ALBERTO ALFONSO DE MELO,MS,PT do B,591,22455.25,2,38,0,0,0,1005.25,49,MASCULINO,SUPERIOR INCOMPLETO,0,0,0,0.04476681399672682,1818937,3.249150465354215e-4
ROBERVAL SAKAI BASTOS PINTO,SP,PP,25226,184233.21,21,161,72570,0,33130,20900,50,MASCULINO,ENSINO MÉDIO COMPLETO,0.39390292336544536,0.1798264276022765,0,0.11344317346476242,31998432,7.883511292053311e-4
ATHAYDE GOMES DE LUCENA,RJ,SD,848,2535.5,3,4,0,0,1448,0,40,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.5710905146913824,0,0,12141145,6.984514228270892e-5
RUBENS GALLEONI FILHO,SP,PSL,559,4390.75,3,8,0,2942.75,1448,0,49,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.3297842054318738,0.6702157945681262,0,31998432,1.7469606010694525e-5
PAULO TELLES DA SILVA,MG,PMDB,15714,22723.92,3,32,0,0,3500,19223.92,71,MASCULINO,SUPERIOR COMPLETO,0,0.15402272143186563,0,0.8459772785681343,15248681,0.0010305153606400448
ARLINDO NEMESIO DE SIQUEIRA CAVALCANTI NETO,PE,PSL,5777,40206,8,20,0,3e4,5100,3900,52,MASCULINO,SUPERIOR COMPLETO,0,0.1268467392926429,0.7461572899567229,0.09700044769437398,6356307,9.088610729469171e-4
GERSON SILVA GABRIELLI,BA,DEM,16908,466593.6,6,58,8e4,271580,0,15e3,65,MASCULINO,SUPERIOR COMPLETO,0.17145541644806103,0,0.5820482749870551,0.03214789058401144,10185417,0.0016600203997538833
MARIA DE LOURDES DOS SANTOS SPRENGER,RS,PMDB,17234,22545.58,10,50,0,0,5110,16435.58,62,FEMININO,SUPERIOR COMPLETO,0,0.2266519645979389,0,0.7289934435042257,8392033,0.002053614422154918
RODRIGO DAS NEVES FERNANDES,RJ,SD,845,6687.5,3,8,0,0,0,2e3,34,MASCULINO,SUPERIOR COMPLETO,0,0,0,0.29906542056074764,12141145,6.959804861897292e-5
CARLOS DIOGO DE PADUA,SP,PEN,179,2e3,1,1,0,0,2e3,0,46,MASCULINO,ENSINO MÉDIO COMPLETO,0,1,0,0,31998432,5.594024107181252e-6
ROSARIA HELENA DE OLIVEIRA LIMA,RO,PROS,19020,139230,13,84,4e4,0,10600,62150,61,FEMININO,SUPERIOR COMPLETO,0.28729440494146374,0.07613301730948789,0,0.44638368167779935,1127154,0.016874357896081636
CARLOS FERNANDO SANTOS ANTUNES,SP,PRTB,422,4785.01,8,9,101.98,0,3700,898,48,MASCULINO,SUPERIOR COMPLETO,0.021312390151744718,0.7732481227834425,0,0.1876694092593328,31998432,1.318814621916474e-5
MARCUS VINÍCIUS DE OLIVEIRA PINTO,RJ,PT,21598,29709.8,6,35,0,910,4448,20847.4,41,MASCULINO,SUPERIOR COMPLETO,0,0.14971490888528366,0.03062962389514571,0.7017011221886381,12141145,0.001778909649790032
RAUL GUILHERME PLASSMANN,MG,PSC,9082,13750.99,5,29,7207.65,0,480,3330,70,MASCULINO,SUPERIOR COMPLETO,0.5241549881135831,0.03490657763550115,0,0.24216438234628926,15248681,5.955924974756833e-4
RAIMUNDO NONATO VIEIRA FONTENELE,GO,PTB,216,2719.9,1,6,0,0,0,2730,64,MASCULINO,SUPERIOR COMPLETO,0,0,0,1.0037133718151403,4331733,4.986456921513861e-5
GUSTAVO HENRIQUE MACHADO,SC,PRB,2705,52500.03,5,43,1400,0,13600,0,35,MASCULINO,SUPERIOR COMPLETO,0.026666651428580136,0.25904747102049275,0,0,4859324,5.566617908169943e-4
MARIA DE FATIMA ROSADO NOGUEIRA,RN,PMDB,33130,918108.45,8,139,4e4,8e5,78149.57,0,61,FEMININO,SUPERIOR COMPLETO,0.0435678377646998,0.08512019467852627,0.871356755293996,0,2327451,0.014234456493391268
CLAUDIA RIBEIRO GUIMARÃES DA SILVA,PA,PRB,66,1e3,2,2,0,0,1e3,0,51,FEMININO,ENSINO MÉDIO COMPLETO,0,1,0,0,5188450,1.272056201755823e-5
MILTON GUIMARAES BEZERRA FILHO,BA,PSB,2732,14871.48,4,11,0,0,1500,0,57,MASCULINO,SUPERIOR COMPLETO,0,0.10086420450419192,0,0,10185417,2.6822662243480063e-4
ANTONIO FERREIRA PINTO,SP,PMDB,12114,333137.29,13,150,195200,4646.1,26825,86764.9,71,MASCULINO,SUPERIOR COMPLETO,0.5859446116044229,0.08052235761418364,0.01394650235643089,0.26044787721002355,31998432,3.785810504714731e-4
RENATO PESSANHA DUTRA,RJ,PRB,1245,9466.9,4,23,0,1890,600,6836.9,49,MASCULINO,SUPERIOR COMPLETO,0,0.06337871953860293,0.19964296654659922,0.7221899460224572,12141145,1.025438704504394e-4
AUGUSTO DANTAS LEITAO,RR,PDT,1213,59538.77,10,22,0,0,15e3,36100,44,MASCULINO,SUPERIOR COMPLETO,0,0.25193667924278584,0,0.6063276080443046,299558,0.004049299300970096
MICHELE SPIER PEREIRA,RS,PRTB,52,2020,2,3,0,1e3,0,20,37,FEMININO,SUPERIOR COMPLETO,0,0,0.49504950495049505,0.009900990099009901,8392033,6.196353136361594e-6
RICARDO XAVIER VIDAL,RJ,PSDB,225,1021.7,2,16,0,400,0,626,53,MASCULINO,SUPERIOR COMPLETO,0,0,0.39150435548595475,0.6127043163355193,12141145,1.853202478019989e-5
RITA DE CÁSSIA FERREIRA DE SOUSA,PI,PV,211,5e3,4,6,600,0,1800,0,45,FEMININO,SUPERIOR COMPLETO,0.12,0.36,0,0,2345694,8.99520568326474e-5
LETICIA HASTENREITER,SP,PSTU,54,600.63,1,6,0,600.63,0,0,31,FEMININO,SUPERIOR COMPLETO,0,0,1,0,31998432,1.687582691551886e-6
ANDRE LUIZ COSTA DE SOUZA,RJ,PSDB,1125,400,1,2,0,400,0,0,46,MASCULINO,SUPERIOR COMPLETO,0,0,1,0,12141145,9.266012390099946e-5
MARIA APARECIDA DE CARVALHO MORAES,MG,PV,68,350,1,2,0,350,0,0,42,FEMININO,ENSINO MÉDIO COMPLETO,0,0,1,0,15248681,4.459402095171379e-6
WALTER MOURISSO,MG,PTC,522,300,2,2,0,0,300,0,47,MASCULINO,SUPERIOR INCOMPLETO,0,1,0,0,15248681,3.423246902469794e-5
SANDRO TORRES AVELAR,DF,PMDB,21888,460213.23,70,376,391566.82,0,55350.01,1550,44,MASCULINO,SUPERIOR COMPLETO,0.8508378170701438,0.1202703581555011,0,0.0033680040011018373,1897677,0.011534101957287778
SILVIA DANIELA PINTO MACEDO,RS,PDT,190,5584.65,1,7,0,5584.65,0,0,44,FEMININO,SUPERIOR COMPLETO,0,0,1,0,8392033,2.2640521075167363e-05
ROLAN DE MELO NASCIMENTO,RJ,PR,3300,12900,3,23,0,0,1e3,11500,58,MASCULINO,SUPERIOR COMPLETO,0,0.07751937984496124,0,0.8914728682170543,12141145,2.718030301095984e-4
IRENE ALVES CORRÊA,SP,PSOL,216,1075,2,3,0,925,0,0,52,FEMININO,SUPERIOR COMPLETO,0,0,0.8604651162790697,0,31998432,6.750330766207544e-6
ALEXANDRE KALIL,MG,PSB,2423,497760.91,20,249,393e3,0,24911.61,8e4,55,MASCULINO,SUPERIOR INCOMPLETO,0.7895356829044692,0.05004734100152622,0,0.16071973188895047,15248681,1.588989893617684e-4
CARLOS ANTONIO MAURICIO DA SILVA,SP,PRB,1715,4575.2,5,16,0,0,1500,790,36,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.3278545200209827,0,0.1726700472110509,31998432,5.35963762224349e-5
MAURILO DE CERQUEIRA MARINHO,MG,PSOL,4067,15354.24,15,54,0,0,6180,9180,56,MASCULINO,SUPERIOR COMPLETO,0,0.40249468550706513,0,0.597880455170689,15248681,2.667115929567941e-4
JEFERSON EVANGELISTA CORREA,RJ,SD,3255,9684.97,9,36,1264.5,0,1500,4100.59,50,MASCULINO,SUPERIOR COMPLETO,0.13056313029364056,0.15487915811819758,0,0.42339728465859994,12141145,2.680966251535584e-4
ROBSON PEREIRA DE MOURA,SP,PSC,1483,16986.06,8,19,0,0,8866.66,613.4,37,MASCULINO,SUPERIOR INCOMPLETO,0,0.5219962722373522,0,0.03611196475227333,31998432,4.6346020955026796e-5
VALQUÍRIA DI TATA CAMPOS OLIVEIRA,SP,PTB,2062,5421.15,6,11,0,2343.75,2117.45,0,45,FEMININO,ENSINO MÉDIO COMPLETO,0,0.39059055735406695,0.4323344677789768,0,31998432,6.444065759222202e-5
MARILEIDE ROSENDO DE ALBUQUERQUE,PE,PDT,251,9e3,2,2,0,0,9e3,0,41,FEMININO,SUPERIOR COMPLETO,0,1,0,0,6356307,3.9488338118344506e-5
ROSA AMELIA SILVA COSTA,MA,PSB,26,2e3,2,2,0,0,1e3,0,44,FEMININO,SUPERIOR INCOMPLETO,0,0.5,0,0,4497336,5.781200248324786e-6
MEIRIANE DE MORAIS LIMA,CE,PTN,336,600,2,2,0,0,600,0,46,FEMININO,ENSINO MÉDIO COMPLETO,0,1,0,0,6271554,5.357523829022281e-5
MARIA DE FÁTIMA TEIXEIRA DE SOUSA,MA,PSD,4,1500,2,2,0,0,1500,0,59,FEMININO,SUPERIOR COMPLETO,0,1,0,0,4497336,8.894154228191979e-7
ELDIO SUZANO DA FONSECA,RJ,PHS,1568,6047.38,2,16,0,0,0,1441.38,42,MASCULINO,SUPERIOR COMPLETO,0,0,0,0.2383478465054288,12141145,1.2914762157934857e-4
ILSON APARECIDO ESTEFANI,PR,PTN,664,4854.5,1,4,0,4854.5,0,0,60,MASCULINO,ENSINO MÉDIO COMPLETO,0,0,1,0,7865950,8.441446996230588e-5
WILSON DE SOUZA COELHO,SP,PDT,1454,25801,14,39,2e3,0,21700,2e3,51,MASCULINO,ENSINO MÉDIO COMPLETO,0.07751637533428937,0.8410526723770396,0,0.07751637533428937,31998432,4.5439726546600785e-5
GRACIMAR VALE DA SILVA,PA,PMDB,1032,1535.93,4,10,0,0,200,605,51,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.13021426757729843,0,0.3938981594213278,5188450,1.9890333336545596e-4
JOAQUIM PEREIRA COELHO,RO,PEN,1000,4087.55,2,20,0,0,1900,2187.55,45,MASCULINO,SUPERIOR COMPLETO,0,0.4648261183349439,0,0.5351738816650561,1127154,8.871902153565528e-4
GIVALDO FIUZA DE ALMEIDA,BA,PSC,4618,6698.4,4,6,0,0,3480,0,58,MASCULINO,SUPERIOR INCOMPLETO,0,0.5195270512361161,0,0,10185417,4.533933171317384e-4
FRANCISCO DE ASSIS DA CRUZ,ES,PTB,999,6492.5,2,10,0,1305,0,0,56,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,0,0,0.20100115517905276,0,2653536,3.764787815202055e-4
ELIANE BACK,RO,PV,1994,92686.54,4,26,3e3,0,4e4,9006.54,43,FEMININO,SUPERIOR COMPLETO,0.032367159244481455,0.43156212325975274,0,0.09717203814059734,1127154,0.0017690572894209665
ELISEU LEONEL LOPES,PE,PTN,320,5482.8,1,9,0,5482.8,0,0,38,MASCULINO,ENSINO MÉDIO COMPLETO,0,0,1,0,6356307,5.034369799948303e-5
MANOEL FERREIRA DA SILVA,MG,PRTB,498,4385,7,13,75,0,1100,0,50,MASCULINO,ENSINO MÉDIO COMPLETO,0.01710376282782212,0.25085518814139113,0,0,15248681,3.2658562402872745e-5
JULIO CESAR PEREIRA DA SILVA,RS,PMDB,16421,121568.13,15,300,6e3,0,28503.9,77528.72,40,MASCULINO,SUPERIOR COMPLETO,0.04935504066731963,0.23446852394620202,0,0.6377388547475394,8392033,0.001956736824080649
MARCONDES IRAN BENEVIDES GADELHA,PB,PSC,60435,794856.08,10,116,103e3,654500,11050,11200,71,MASCULINO,SUPERIOR COMPLETO,0.129583207063095,0.013901887748031066,0.8234195050756862,0.014090601156375379,2835882,0.02131083028137278
JOSE CLEBER BARROS RABELO,PA,PSTU,7718,30405.73,2,52,0,0,220,0,41,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.007235478312804857,0,0,5188450,0.0014875348129017338
HERBERT AUGUSTO DA SILVA,MG,PDT,3996,44669.08,56,111,795,4e3,35371.88,1550,63,MASCULINO,SUPERIOR COMPLETO,0.017797545863939886,0.7918649768475194,0.08954740057328245,0.03469961772214695,15248681,2.6205545253389455e-4
MAGNOLIA RODRIGUES DE SOUZA,MG,PSL,614,4685,4,4,0,4e3,480,0,50,FEMININO,SUPERIOR COMPLETO,0,0.10245464247598719,0.8537886872998933,0,15248681,4.0265777741694514e-5
SEBASTIAO PEREIRA DOS SANTOS,SP,PMDB,1213,58856.05,5,35,46904.16,800,0,5e3,63,MASCULINO,SUPERIOR COMPLETO,0.7969301371736636,0,0.013592485394449677,0.08495303371531049,31998432,3.7908107497267364e-5
TEREZINHA GUNDIM BIAGI,MG,PSDB,761,5279.25,2,4,0,5069.25,0,0,70,FEMININO,ENSINO MÉDIO COMPLETO,0,0,0.960221622389544,0,15248681,4.9905955800373815e-5
LUCIENE CRISTINE DE OLIVEIRA FERREIRA,MG,PSDB,1213,5279.25,2,4,0,5069.25,0,0,34,FEMININO,ENSINO MÉDIO COMPLETO,0,0,0.960221622389544,0,15248681,7.954786384474827e-5
AUREA CANDIDA DOS SANTOS,MG,PDT,520,10529.61,9,19,295,4e3,2400,30,56,FEMININO,ENSINO MÉDIO COMPLETO,0.028016232320095424,0.22792866972281023,0.37988111620468373,0.002849108371535128,15248681,3.410131013954584e-5
JOSÉ JÚNIOR NASCIMENTO SILVA,AL,PSOL,997,500,1,2,0,0,0,0,36,MASCULINO,ENSINO MÉDIO COMPLETO,0,0,0,0,1995727,4.995673255911255e-4
JOSEMAR TOMAZELLI,MS,PRP,86,66627.57,1,45,0,66645,0,0,43,MASCULINO,SUPERIOR COMPLETO,0,0,1.000261603417324,0,1818937,4.72803621016011e-5
PATRICK OSORIO DE MELO DOS SANTOS,MG,PCB,872,5477.02,22,28,0,0,2906,2869,28,MASCULINO,SUPERIOR COMPLETO,0,0.5305804981541057,0,0.5238249997261284,15248681,5.7185273926315335e-5
PATRUS ANANIAS DE SOUSA,MG,PT,147175,1350784.75,49,980,6e5,613751.33,83170.13,2800,62,MASCULINO,SUPERIOR COMPLETO,0.4441862406279017,0.061571712295389776,0.45436649325512446,0.002072869122930208,15248681,0.009651654461130114
MARA CRISTINA GABRILLI,SP,PSDB,155143,1640961.84,113,934,706228.56,3e5,456203.01,123e3,47,FEMININO,SUPERIOR COMPLETO,0.43037476118274637,0.2780095178812933,0.18281960779782666,0.07495603919710893,31998432,0.004848456324359893
STEFANO AGUIAR DOS SANTOS,MG,PSB,144153,381685.37,155,187,15e4,1e4,132299,1012.85,38,MASCULINO,SUPERIOR COMPLETO,0.3929938420222918,0.3466179487047146,0.02619958946815279,0.002653625419281855,15248681,0.009453473385665292
HORTÊNCIA SANTOS SILVA DE OLIVEIRA,PE,PPL,122,400,2,2,0,0,400,0,46,FEMININO,SUPERIOR INCOMPLETO,0,1,0,0,6356307,1.9193534862302906e-5
FRANCISCO EVANGELISTA DOS SANTOS DE ARAUJO,RR,PEN,6513,344856.05,9,57,0,262645.02,68856,13500,46,MASCULINO,SUPERIOR COMPLETO,0,0.1996659185767511,0.76160769109313875,0.03914676862998344,299558,0.02174203326233985
JOSEPH WALLACE FARIA BANDEIRA,BA,PSB,33478,161606.75,12,37,1e5,0,37907.95,0,64,MASCULINO,SUPERIOR COMPLETO,0.6187860346179848,0.23456910060996833,0,0,10185417,0.0032868561002460674
VALDIR PIETROBON,PR,PPS,17498,271516.14,88,363,107550,0,125102.02,34e3,61,MASCULINO,SUPERIOR COMPLETO,0.39610904898692206,0.460753530158465,0,0.12522275839660948,7865950,0.002224524691868115
AURICELIA SOUSA OLIVEIRA,PI,PV,166,5800,4,6,600,0,1800,0,40,FEMININO,ENSINO FUNDAMENTAL COMPLETO,0.10344827586206896,0.3103448275862069,0,0,2345694,7.076796888255671e-5
ELIZABETE DOMINGUES DOS SANTOS,SP,PSDB,311,200,2,2,0,0,200,0,53,FEMININO,ENSINO MÉDIO COMPLETO,0,1,0,0,31998432,9.719226242085863e-6
MARCOS ANTONIO ALVIM,MG,PSC,32272,225333.5,28,206,0,2400,93212.5,104721,53,MASCULINO,SUPERIOR COMPLETO,0,0.41366463486343574,0.010650879696094899,0.4647378219394808,15248681,0.0021163797708142755
ADRIANA PORTO JANNUZZI FONSECA,RJ,PRB,658,9996.75,7,12,0,840,6900,2256.75,45,FEMININO,ENSINO MÉDIO COMPLETO,0,0.6902243229049441,0.0840273088753845,0.2257483682196714,12141145,5.4195876912762346e-5
GABRIEL GUIMARÃES DE ANDRADE,MG,PT,200014,2489277.08,300,1597,1712667.53,268300,344255.7,300,31,MASCULINO,SUPERIOR COMPLETO,0.688018036947498,0.13829545242910443,0.10778229637658496,1.2051691730516395e-4,15248681,0.013116806627406004
ELAINE SILVEIRA NEVES,SP,PMDB,890,14827.94,3,12,0,4276.1,0,0,51,FEMININO,SUPERIOR INCOMPLETO,0,0,0.28838125862392217,0,31998432,2.7813862879281085e-5
IVAR PAVAN,RS,PT,55549,485631.73,161,227,71999.8,0,381710.63,31921.3,62,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,0.14826008177019243,0.7860084224727244,0,0.06573149575708326,8392033,0.006619254237918273
MARIO HENRIQUE DANTAS,ES,DEM,2119,6003.26,2,8,0,5036,0,0,43,MASCULINO,ENSINO MÉDIO INCOMPLETO,0,0,0.8388775432015272,0,2653536,7.985570951364519e-4
GEISO PEREIRA TURQUES,RJ,SD,8086,66923.35,4,37,0,2e4,0,31583.35,50,MASCULINO,ENSINO MÉDIO COMPLETO,0,0,0.29884935526987216,0.4719331892381358,12141145,6.659997883230948e-4
TELMA FREGATE LIRA,SP,PMN,167,3065,3,9,0,2915,0,150,49,FEMININO,ENSINO MÉDIO COMPLETO,0,0,0.9510603588907015,0.048939641109298535,31998432,5.219005731280833e-6
ANA LUCIA REGHIN DA SILVA SANTOS,RJ,PSDB,387,602.5,3,3,202.5,0,400,0,48,FEMININO,ENSINO MÉDIO COMPLETO,0.3360995850622407,0.6639004149377593,0,0,12141145,3.1875082621943814e-5
MARCELO SOARES DE OLIVEIRA,AM,PSDC,520,1721,1,3,0,0,0,0,35,MASCULINO,ENSINO MÉDIO COMPLETO,0,0,0,0,2226891,2.3350940840840436e-4
CLESIO REZENDE COSTA,MG,PSL,1058,5635,5,7,0,4e3,480,0,47,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.08518189884649512,0.709849157054126,0,15248681,6.938305024546058e-5
RAIMUNDO NONATO SILVA,MA,PDT,5600,57196.37,1,35,0,0,0,57196.37,50,MASCULINO,SUPERIOR COMPLETO,0,0,0,1,4497336,0.001245181591946877
HILÁRIO JOSÉ DO NASCIMENTO,AC,PV,838,13447.07,9,25,850,0,4746,9500,48,MASCULINO,SUPERIOR COMPLETO,0.06321079610651242,0.35293933920177406,0,0.7064736035433742,506724,0.0016537602323947553
GELCI DE LURDES SCHUSTER,RS,PDT,1215,10367.1,2,37,0,5372.55,0,4994.55,59,FEMININO,SUPERIOR COMPLETO,0,0,0.5182307491969789,0.4817692508030211,8392033,1.447801742438334e-4
VALDECIR VARGAS DE ALMEIDA,RS,PROS,10924,38213.05,6,56,0,0,5800,18713.82,40,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.1517806089804399,0,0.48972327516385106,8392033,0.0013017108011848858
DIVA GOMES DA SILVA,RJ,PRTB,2296,17409,5,20,0,99,700,0,60,FEMININO,SUPERIOR COMPLETO,0,0.04020908725371934,0.005686713768740307,0,12141145,1.8910901731261756e-4
MARCOS MONTES CORDEIRO,MG,PSD,116175,3180491.28,57,1793,2441250,604e3,115300,347.46,65,MASCULINO,SUPERIOR COMPLETO,0.7675700969065383,0.03625226100289764,0.18990776795967196,1.0924727327031062e-4,15248681,0.007618691741272573
MARGARETE MENDES DA SILVA,RJ,PRP,290,5327.5,3,5,0,0,1e3,0,54,FEMININO,ENSINO MÉDIO COMPLETO,0,0.18770530267480057,0,0,12141145,2.3885720827813192e-5
PEDRO CORREA ALVARENGA BARROS,MG,PPS,212,4476.84,3,5,0,4e3,0,200,74,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,0,0,0.8934873705560171,0.04467436852780086,15248681,1.3902841826122535e-5
MARCELO BORRET CORTEZ,SC,PSOL,6155,4990,1,7,5e3,0,0,0,44,MASCULINO,SUPERIOR COMPLETO,1.002004008016032,0,0,0,4859324,0.0012666370877924583
MARLEI FERNANDES DE CARVALHO,PR,PT,29855,497415.01,168,437,78929.9,145e3,101640,0,47,FEMININO,SUPERIOR COMPLETO,0.1586801733224737,0.204336415179751,0.2915070858034622,0,7865950,0.003795472892657594
ANTONIO ARLAN BRUM NUNES,RS,PSOL,2616,4299.9,4,13,0,0,3300,1e3,50,MASCULINO,SUPERIOR COMPLETO,0,0.7674597083653109,0,0.23256354798948814,8392033,3.1172422701388326e-4
EDNA FERREIRA DE SALES OLIVEIRA,MG,PPL,217,1875,3,5,0,0,800,0,53,FEMININO,SUPERIOR COMPLETO,0,0.4266666666666667,0,0,15248681,1.4230739039002783e-5
WALTER GOMES CARNEIRO,PA,PDT,5402,246,1,3,0,246,0,0,58,MASCULINO,SUPERIOR COMPLETO,0,0,1,0,5188450,0.0010411587275583267
PEDRO TORRES BRANDÃO VILELA,AL,PSDB,119582,1897203.49,12,643,4e5,835222.08,111072,54.43,29,MASCULINO,SUPERIOR COMPLETO,0.21083663513606546,0.058545116844582655,0.4402385323463642,2.8689595126140106e-5,1995727,0.05991901697977729
OZEIAS ALVES PEREIRA,RS,PSOL,992,1800,2,6,0,0,1800,0,33,MASCULINO,ENSINO MÉDIO COMPLETO,0,1,0,0,8392033,1.1820735213982118e-4
LÁZARO BOTELHO MARTINS,TO,PP,42935,1067266.2,5,906,0,1e6,1500,4150,67,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.0014054600436142362,0.9369733624094908,0.0038884394539993867,996887,0.043069074027447446
RAFAEL VALDOMIRO GRECA DE MACEDO,PR,PMDB,37457,346152.08,8,205,53470.65,25e4,930,35e3,58,MASCULINO,SUPERIOR COMPLETO,0.15447155481486635,0.0026866803747069784,0.7222259071792952,0.10111162700510133,7865950,0.004761916869545319
SANDRO DOS SANTOS PEREIRA,SP,PSOL,9063,8430.9,7,20,0,0,7516,390,38,MASCULINO,SUPERIOR INCOMPLETO,0,0.8914825226251053,0,0.046258406575810415,31998432,2.8323262839879157e-4
JOAO EVANGELISTA DA COSTA JUNIOR,SC,PRP,192,205.13,1,1,0,205.13,0,0,50,MASCULINO,SUPERIOR COMPLETO,0,0,1,0,4859324,3.951166870124322e-5
GILZA HUGUENIN DE ARAUJO,RJ,PHS,691,405,1,1,0,0,0,0,62,FEMININO,SUPERIOR COMPLETO,0,0,0,0,12141145,5.691390721385833e-5
RAIMUNDO NONATO DA SILVA FILHO,MA,PROS,3722,8571.9,6,18,1100,0,5654,1850,45,MASCULINO,SUPERIOR INCOMPLETO,0.128326275388187,0.6595970554952811,0,0.21582146315285994,4497336,8.276010509332636e-4
DENIS SOARES DOS SANTOS,PB,PV,1705,13035.55,2,14,0,0,0,6600,51,MASCULINO,SUPERIOR COMPLETO,0,0,0,0.5063077507278174,2835882,6.012238873126597e-4
FELIX LIMA E SILVA,MA,PCB,684,6409.2,1,11,0,0,0,6409.2,62,MASCULINO,ENSINO MÉDIO COMPLETO,0,0,0,1,4497336,1.5209003730208283e-4
CARLOS ALBERTO DA SILVA,PA,PSB,20549,14918.12,3,19,0,0,4300,10700,51,MASCULINO,SUPERIOR COMPLETO,0,0.28824007314594596,0,0.717248554107354,5188450,0.00396052771058794
JOSÉ RICARDO SÍRIO,MG,PMN,10052,25368.38,17,34,4260,4e3,10883.55,6019.83,45,MASCULINO,ENSINO MÉDIO COMPLETO,0.16792558295011348,0.4290203000743445,0.15767660370902675,0.2372965873264276,15248681,6.592045567744516e-4
